position	knownEM
86086	0.12710679894450427
87087	0.6649041109546031
88088	0.31150812140014805
89089	0.8063283594235767
90090	0.7560142301467562
91091	0.2650880203600996
92092	0.40258471893895276
93093	0.3504494990443333
94094	0.7517736766141278
95095	0.6537458456866738
96096	0.3802511354315292
97097	0.8228032224010218
98098	0.5543038218829929
99099	0.8947902829209375
100100	0.8438284703335018
101101	0.5687974024813152
102102	0.5121287693621838
103103	0.768637896531032
104104	0.7138769957528889
105105	0.8457135123925278
106106	0.18938658202553935
107107	0.6942832108633988
108108	0.6499501237967638
109109	0.775342943906613
110110	0.1485019414691692
111111	0.3008175446085817
112112	0.43077299215279863
113113	0.14424938492786357
114114	0.2529832852083458
115115	0.6768679952799378
116116	0.3702900628140141
117117	0.3717976166898932
118118	0.4841325429173752
119119	0.6140365705115515
120120	0.14934098521074404
121121	0.8024107370429847
122122	0.1118299817761833
123123	0.7326375908226644
124124	0.775879180767452
125125	0.5140535061512156
126126	0.6665357093883497
127127	0.8917473723475009
128128	0.8444594158286033
129129	0.12487453630090989
130130	0.8009309839508489
131131	0.8074762513566902
132132	0.39674228029095904
133133	0.3713496462091429
134134	0.8418436852934668
135135	0.5567603621472287
136136	0.33555192524006794
137137	0.7121541064393684
138138	0.5307333400804509
139139	0.652320954663089
140140	0.4587009339019871
141141	0.7832811891559135
142142	0.6083596214908681
143143	0.159154540540012
144144	0.6537352967377438
145145	0.2474013532933481
146146	0.5090738328196528
147147	0.32134696463188506
148148	0.4324722911987334
149149	0.23902720670127559
150150	0.6786676894586001
151151	0.7219122898570905
152152	0.12293774895189308
153153	0.3213742582524832
154154	0.8256934527930179
155155	0.7083311701287177
156156	0.6251775383167109
157157	0.17994728775831526
158158	0.17340918163153402
159159	0.44651127018205816
160160	0.4654950972836909
161161	0.38044556223674897
162162	0.33337965935961267
163163	0.662897780704208
164164	0.5447165440414895
165165	0.5646002789526104
166166	0.6234997470841813
167167	0.13756146847939538
168168	0.3341373552047997
169169	0.49959990143769273
170170	0.44878479657113146
171171	0.24014292603537674
172172	0.21326620373590136
173173	0.8630685818780283
174174	0.674006544436087
175175	0.8259512079879481
176176	0.23194647899979712
177177	0.6718032155144897
178178	0.843228575955517
179179	0.47957433348085976
180180	0.11471124910902884
181181	0.6971825133411238
182182	0.5832048304761931
183183	0.659438203780462
184184	0.1494295584144906
185185	0.7296071675007253
186186	0.6465301545487955
187187	0.23591957056621232
188188	0.7248719524799382
189189	0.7930551170637195
190190	0.2583385430627769
191191	0.32618939036825856
192192	0.4004527698261324
193193	0.32319378717569436
194194	0.7293326040565921
195195	0.17579277093260537
196196	0.41212100835393106
197197	0.5883008659545864
198198	0.5403603025911746
199199	0.45723022165489335
200200	0.1383023044698578
201201	0.659286523827463
202202	0.4943927289749397
203203	0.821623201714241
204204	0.8062858310001259
205205	0.692770193537608
206206	0.6884582414476157
207207	0.25204615123586527
208208	0.7777127848110011
209209	0.7871375526537835
210210	0.7715296568958608
211211	0.17820647731491263
212212	0.3607245910140907
213213	0.44568561336523405
214214	0.6454365234190887
215215	0.4477275133769262
216216	0.7094994129054383
217217	0.3507916446174546
218218	0.288122467051228
219219	0.13768746470284132
220220	0.8237043442464117
221221	0.2928411132953228
222222	0.2866611448306978
223223	0.16090223595825554
224224	0.5729303382914577
225225	0.2353494600234397
226226	0.5543466505165693
227227	0.7137363277329246
228228	0.86732366622694
229229	0.11563359484649052
230230	0.476151661407468
231231	0.410490672871037
232232	0.3138740695472251
233233	0.24938970256394485
234234	0.613796729715552
235235	0.8775552563908049
236236	0.1150860606910511
237237	0.3030445860061117
238238	0.6110186467576296
239239	0.7011255922693683
240240	0.8322345162123868
241241	0.23426158194730518
242242	0.646763040940273
243243	0.29317545379107246
244244	0.8085546772864728
245245	0.28043897455827727
246246	0.6375734554545011
247247	0.20244509461164945
248248	0.8330931541484071
249249	0.34380690121260016
250250	0.5024885923606813
251251	0.4886276427861692
252252	0.599825817908361
253253	0.13522200992894665
254254	0.8048794609524789
255255	0.35223183270399305
256256	0.23516455068202965
257257	0.25264272561233386
258258	0.30568530449370335
259259	0.412741810527537
260260	0.4353002597577118
261261	0.12188795058501932
262262	0.6475984656303511
263263	0.17429651164828297
264264	0.6729450145427559
265265	0.45797132420314157
266266	0.4333864759485232
267267	0.15190921903910537
268268	0.269053331702116
269269	0.5538182132603809
270270	0.3190047708121771
271271	0.1860162116923977
272272	0.7893578917684502
273273	0.7833450417542797
274274	0.48826951020245113
275275	0.26848451009128455
276276	0.19453583120993356
277277	0.6256778121388392
278278	0.262477120172494
279279	0.8951244950105751
280280	0.8588100871109423
281281	0.7661376683453972
282282	0.2411645178011651
283283	0.3707443876332752
284284	0.28368159842542734
285285	0.5386704221197339
286286	0.4498939637147712
287287	0.4477204525709767
288288	0.30660227460072464
289289	0.8189716017821286
290290	0.7851828848014638
291291	0.8492323680121922
292292	0.35991057599669396
293293	0.47805912476036705
294294	0.29484796574506145
295295	0.3985908147123193
296296	0.8225427125678151
297297	0.3842619803931411
298298	0.2300758241187757
299299	0.7888849372840216
300300	0.4481558051477468
301301	0.1579997463512351
302302	0.6294358588237448
303303	0.4619055589425253
304304	0.11192546559607966
305305	0.3946157000733982
306306	0.46337123903193633
307307	0.1561909589817928
308308	0.4344064943853265
309309	0.23276828690518345
310310	0.881655733074498
311311	0.17756467003701568
312312	0.7358808406373483
313313	0.5185276725593236
314314	0.3193390145274185
315315	0.35361405760272147
316316	0.2333960966665375
317317	0.1588271816902087
318318	0.44646231258431235
319319	0.24491819315833674
320320	0.24960886238319127
321321	0.6704894801257383
322322	0.7764034609429917
323323	0.1517961095245311
324324	0.669330922600842
325325	0.4532859381555213
326326	0.46167653533452213
327327	0.6235896904118433
328328	0.7536383224873329
329329	0.19433116409711104
330330	0.30897217178149017
331331	0.17544193423808957
332332	0.49436055972066884
333333	0.69671916959147
334334	0.15184195454013097
335335	0.16994901069436325
336336	0.15875631140886465
337337	0.17360776340819373
338338	0.3269440955047756
339339	0.3434356293389056
340340	0.4957904941729119
341341	0.5497353954034881
342342	0.2797559291585146
343343	0.7591830610617766
344344	0.2453683914054354
345345	0.11927254047513927
346346	0.688763123858601
347347	0.5974370807947522
348348	0.5996644455224275
349349	0.6731066467209623
350350	0.30410872321886667
351351	0.4907482508989808
352352	0.3917597017585569
353353	0.5503080994498216
354354	0.6653761704865009
355355	0.5874710275172551
356356	0.4366310610747075
357357	0.6344296753421668
358358	0.8857619124690698
359359	0.3936815046649248
360360	0.28481010568565446
361361	0.6181631200344665
362362	0.6183038504616477
363363	0.6291649854797915
364364	0.14153663178657405
365365	0.5672108522931341
366366	0.565584377088614
367367	0.11028508786868736
368368	0.5780093303686716
369369	0.3509553489289555
370370	0.22736375489769778
371371	0.8121497531505646
372372	0.6729307122420285
373373	0.3161898383024063
374374	0.16878789133379585
375375	0.8785424844619392
376376	0.2169413831835949
377377	0.3598158301162704
378378	0.5087110038980013
379379	0.6812717066650568
380380	0.6697464576246961
381381	0.7575136357783676
382382	0.5112247418268047
383383	0.8350691513675255
384384	0.31764209477601374
385385	0.8131317507693561
386386	0.18903383736300539
387387	0.27289060244103625
388388	0.5940444194071941
389389	0.21285301237500526
390390	0.33469769516715414
391391	0.4932534808108038
392392	0.8861640992603508
393393	0.35747311446182706
394394	0.522206961342896
395395	0.8352759345013281
396396	0.7514125296266846
397397	0.763297105693382
398398	0.6890475826846931
399399	0.4012300758940789
400400	0.6013637569436667
401401	0.5327893153681355
402402	0.12326075197411024
403403	0.2944180226091335
404404	0.6736089289017881
405405	0.8630464490510729
406406	0.12863571977588872
407407	0.8557984999920322
408408	0.3853504566433078
409409	0.306065558189914
410410	0.3554380383384981
411411	0.5220224339112934
412412	0.40251848518180855
413413	0.20321237439940276
414414	0.7687645702819292
415415	0.6814655716711914
416416	0.1842549447117766
417417	0.7185678923312263
418418	0.10854175266191063
419419	0.6704400054757502
420420	0.3978010909960167
421421	0.21024043519765404
422422	0.7342164374230837
423423	0.11418109850241986
424424	0.6309748569652756
425425	0.8325122407895272
426426	0.49715363385315425
427427	0.855910345443799
428428	0.3431851062364376
429429	0.5077925460523491
430430	0.2796257996665797
431431	0.3216497842922757
432432	0.10609826442340893
433433	0.6813335192260114
434434	0.5583868910583102
435435	0.2515820200533574
436436	0.578217694545361
437437	0.4567759424468635
438438	0.25289976372077594
439439	0.5006052094552229
440440	0.1127103188740045
441441	0.5790204306741468
442442	0.7480589624816799
443443	0.14866286422446803
444444	0.20345578577661838
445445	0.8439541763234909
446446	0.7079548709194826
447447	0.19064506360933386
448448	0.5331271544938351
449449	0.7658869032603078
450450	0.7159674209176643
451451	0.33650036831493146
452452	0.7150011762174997
453453	0.6286358930659741
454454	0.272625039225974
455455	0.20542997210336217
456456	0.7243816065207692
457457	0.38896219549634503
458458	0.6833789676904307
459459	0.3143816833316973
460460	0.8517103089466601
461461	0.4541574209806548
462462	0.49972953736124726
463463	0.2464380221292336
464464	0.4218677657272396
465465	0.8439326334935959
466466	0.20878994540369133
467467	0.12872615484563266
468468	0.15670306204628348
469469	0.6283261673355234
470470	0.7361541958599307
471471	0.31864463441070257
472472	0.12271953553082736
473473	0.5850312512137206
474474	0.6238261650878506
475475	0.7778416322476025
476476	0.48732945349333034
477477	0.2374469979235924
478478	0.20025011502661877
479479	0.5727223973904904
480480	0.2808420356851509
481481	0.3269183880322355
482482	0.5916761772884176
483483	0.41124807000082686
484484	0.757867960313109
485485	0.8268601406521932
486486	0.6197215126578423
487487	0.39489343811834077
488488	0.46124623955781263
489489	0.8546268533130433
490490	0.4655881155930399
491491	0.8979066998194034
492492	0.3155965833621214
493493	0.6191587243296406
494494	0.8337730199395683
495495	0.6776802458916158
496496	0.7723867956565279
497497	0.2691666920848051
498498	0.44336450099083236
499499	0.2606397625115065
500500	0.5999869314937727
501501	0.12237915739215746
502502	0.40717510797421075
503503	0.6487228531419175
504504	0.4035738309762481
505505	0.34977059358659446
506506	0.12773706394411466
507507	0.10819072796886164
508508	0.7127386677723705
509509	0.3075956517583063
510510	0.40741977936498974
511511	0.2247610759300387
512512	0.28192813575517484
513513	0.42486453786669454
514514	0.5995003377120526
515515	0.6976458305116916
516516	0.13087526225439233
517517	0.6463954049111496
518518	0.15556321908895887
519519	0.7722666675460792
520520	0.48476110144920526
521521	0.5103069402111757
522522	0.3898651638864319
523523	0.16712949167557956
524524	0.8581950091341137
525525	0.18158002255970535
526526	0.2311630024487017
527527	0.7742078069464123
528528	0.7610866357256304
529529	0.8077490971094293
530530	0.6029461303259642
531531	0.6552783619306753
532532	0.3472619359612875
533533	0.8706817659745738
534534	0.3006727894554877
535535	0.23773109324280084
536536	0.6290564078683878
537537	0.7661973220908267
538538	0.47063303942494983
539539	0.21964860472665448
540540	0.5923041234210289
541541	0.8666660097251867
542542	0.6617193224702992
543543	0.3495842746856448
544544	0.16023416154515646
545545	0.28635063420770135
546546	0.41966495057822895
547547	0.20627503084998855
548548	0.516605031909929
549549	0.13831417661845846
550550	0.7501689035636965
551551	0.601079276952079
552552	0.8832951885365752
553553	0.6188293795035997
554554	0.4616226763558847
555555	0.5528088412830918
556556	0.8281636084438059
557557	0.8770222212479515
558558	0.7927914033114711
559559	0.7002145379081702
560560	0.5380932678842368
561561	0.386622090344768
562562	0.5093382613829095
563563	0.3707379519099211
564564	0.6796376973596219
565565	0.23650094236477806
566566	0.1730586318157668
567567	0.11316696039330294
568568	0.12540987601911457
569569	0.20942348602755764
570570	0.5404096543678868
571571	0.8352367008637402
572572	0.7518128138918992
573573	0.3129508837413775
574574	0.5604701989074
575575	0.49109161767701737
576576	0.13859098320369168
577577	0.500151695883459
578578	0.6292106100783046
579579	0.6244518267994529
580580	0.18294642651255755
581581	0.7639131428674774
582582	0.1266037570731661
583583	0.45368946726069925
584584	0.8984116418609726
585585	0.2009329743094222
586586	0.5193125077319136
587587	0.5007516931062436
588588	0.40563155478813506
589589	0.3485118725729275
590590	0.5511503392386721
591591	0.17788055077021234
592592	0.5603038062913818
593593	0.23878525408179074
594594	0.5739336617812677
595595	0.5610678971471975
596596	0.5149670001463676
597597	0.47861513993133376
598598	0.5765747878823668
599599	0.45605402855177846
600600	0.38469003921311473
601601	0.11479405916091948
602602	0.19780140927225612
603603	0.2923822486954565
604604	0.7129604392298482
605605	0.5493583923964214
606606	0.8171402003488544
607607	0.41906072047774723
608608	0.8667327889248324
609609	0.20925119329424638
610610	0.8018899500220729
611611	0.46024705700850677
612612	0.2933863869042289
613613	0.7945318559241662
614614	0.1162718255133334
615615	0.39091862628683005
616616	0.6373308816206109
617617	0.26763889707575644
618618	0.8390541573804613
619619	0.347543150726472
620620	0.1785617584882939
621621	0.3624501633178546
622622	0.1237860441160894
623623	0.3676031982518825
624624	0.437698509803935
625625	0.21866143302066404
626626	0.25138631593281535
627627	0.7092293212887152
628628	0.5010244303672262
629629	0.45316512715947144
630630	0.3802622270914915
631631	0.6395389710256902
632632	0.5338289937926756
633633	0.7519713179671047
634634	0.4458777436932575
635635	0.30706815493537554
636636	0.45746703629709096
637637	0.7481892065647239
638638	0.6685281481442867
639639	0.1903584323993231
640640	0.793900517050132
641641	0.8906144726931772
642642	0.45746893051311777
643643	0.21473569059982245
644644	0.35080522708748163
645645	0.6969601911505395
646646	0.795336152928532
647647	0.18716643901953153
648648	0.19608764836160555
649649	0.3439029973276838
650650	0.7520852395121297
651651	0.5557868214250709
652652	0.12657368656927837
653653	0.5957458893806754
654654	0.8932322438790528
655655	0.5887471173333493
656656	0.6872331790578976
657657	0.1965257175232088
658658	0.11716108885418786
659659	0.326689065440781
660660	0.14085567120450718
661661	0.19569680084907085
662662	0.6766885994853713
663663	0.8500845765640287
664664	0.7545978679501107
665665	0.27640926595318993
666666	0.12500599520668054
667667	0.8284669015710223
668668	0.6555211463007994
669669	0.2908066248532496
670670	0.27081565425592136
671671	0.24458937525219318
672672	0.8777821035550802
673673	0.44731250686217017
674674	0.4471448382148594
675675	0.22328830974222305
676676	0.5598827068956884
677677	0.40062786643829107
678678	0.24502699909279554
679679	0.6356066972227976
680680	0.7754886221918303
681681	0.6186909409822754
682682	0.12899146310460693
683683	0.5238460536175543
684684	0.4940835937946445
685685	0.6418187485433544
686686	0.6114364660849542
687687	0.7156689657476047
688688	0.7728255588709642
689689	0.7256765327727889
690690	0.4894944745760038
691691	0.27870397753994647
692692	0.6591332269122326
693693	0.8758824395342955
694694	0.5408101690056533
695695	0.17170355313391586
696696	0.2029815694599429
697697	0.569254091785417
698698	0.8659147259060241
699699	0.8979540003482142
700700	0.5855391783582549
701701	0.33268942783271416
702702	0.7430514828357743
703703	0.7551500394021275
704704	0.20834395183028864
705705	0.6158651372891389
706706	0.29044446524705575
707707	0.6227889833048059
708708	0.6136381223640941
709709	0.26138703278404607
710710	0.8629237495131066
711711	0.3228377348513096
712712	0.8733812584218277
713713	0.6784317621604512
714714	0.7454206022765476
715715	0.5638012478520137
716716	0.8751815883981504
717717	0.2130938138910663
718718	0.11716761619077483
719719	0.31207740023790037
720720	0.35542330876064443
721721	0.6562318029901565
722722	0.8356449295469268
723723	0.5585722738331312
724724	0.6051835437195314
725725	0.5855521762776638
726726	0.33080136596419885
727727	0.2234826754809582
728728	0.2930904755859115
729729	0.5617900566450459
730730	0.36082995650748595
731731	0.3759519355467589
732732	0.11429605690686584
733733	0.671808146569105
734734	0.18203242498828898
735735	0.6504294165726049
736736	0.20563193956997328
737737	0.26379220583138957
738738	0.7710674801365952
739739	0.2598398971071644
740740	0.2675540204880592
741741	0.19969113405372108
742742	0.5910811255944071
743743	0.6966640500715349
744744	0.4794233517964276
745745	0.8734996266566205
746746	0.3323096282328294
747747	0.6204874104802692
748748	0.4428585167282262
749749	0.5452979582747263
750750	0.3219794392029612
751751	0.8440350267940774
752752	0.183046385569417
753753	0.7104670863524148
754754	0.665405560233052
755755	0.4636844528120402
756756	0.541417963152758
757757	0.44804466915024976
758758	0.7806503001487052
759759	0.5035537209699004
760760	0.8070279322932671
761761	0.49727971249764913
762762	0.7484813172354089
763763	0.8295220865322982
764764	0.5656300623249861
765765	0.4520744942294722
766766	0.2451871378108292
767767	0.3684249416541323
768768	0.7208873742290467
769769	0.5800544222404251
770770	0.12688343568120858
771771	0.8789709789348554
772772	0.639061991993227
773773	0.5762494368151393
774774	0.45551165130979465
775775	0.4801621541758757
776776	0.380234558119004
777777	0.7631067221539157
778778	0.2880435341553804
779779	0.33379949176166
780780	0.15745734566882386
781781	0.2522442900305093
782782	0.5446692480981311
783783	0.7101677206677481
784784	0.8996519787221614
785785	0.626445921149784
786786	0.8697112971318184
787787	0.1913995247345497
788788	0.18423530299506458
789789	0.8269305046992389
790790	0.8540916455887558
791791	0.1672570460568677
792792	0.6238343043033829
793793	0.8379805995181764
794794	0.3532446859245243
795795	0.6803009145566659
796796	0.5006278136113759
797797	0.3999549644056769
798798	0.4571660691562992
799799	0.24913525569124806
800800	0.4088432883586265
801801	0.7520682665129057
802802	0.23234609720806365
803803	0.114148137829012
804804	0.5817441566421521
805805	0.6478995907346861
806806	0.14359367706713944
807807	0.8733254517619371
808808	0.622885458775663
809809	0.2602117917973614
810810	0.8341670782695564
811811	0.8504832416561817
812812	0.6653815956916076
813813	0.16386996878031657
814814	0.34766099136542705
815815	0.5581237379185344
816816	0.3798505257939603
817817	0.64664026016485
818818	0.2937536622069079
819819	0.14080345282638068
820820	0.8379437058073658
821821	0.15200921897021252
822822	0.4861002817330483
823823	0.42873650166109467
824824	0.8849657869764512
825825	0.20983338179446706
826826	0.4914544779330088
827827	0.5353069223797499
828828	0.8098045370027938
829829	0.5491681443307594
830830	0.6199459478928973
831831	0.3798892455731142
832832	0.48484840297654896
833833	0.5228709324027244
834834	0.8769882955770367
835835	0.8770354353095982
836836	0.4632981945180502
837837	0.7347271513625288
838838	0.19538327115436038
839839	0.5486030521122728
840840	0.6550099626998305
841841	0.6280175717342569
842842	0.8125576123738477
843843	0.24258000067415628
844844	0.1104259658354338
845845	0.21474802972151502
846846	0.12727585028101895
847847	0.7340941499899895
848848	0.13544345754209974
849849	0.7720998988003761
850850	0.20558850399876452
851851	0.7423696906865375
852852	0.31625753567145454
853853	0.28184310305070187
854854	0.3280874327264989
855855	0.40024090539756474
856856	0.864296340462749
857857	0.42996969408607
858858	0.8501619894245627
859859	0.4271583650031511
860860	0.10828011456620645
861861	0.1381119510751918
862862	0.8409265765128188
863863	0.842199536918847
864864	0.6435949226818857
865865	0.27093320824645883
866866	0.7016172909302444
867867	0.6054922909941689
868868	0.3297414879168823
869869	0.24258261183196492
870870	0.8846014880221728
871871	0.5116789059191007
872872	0.25215978665490124
873873	0.24898610570231217
874874	0.2823239327977574
875875	0.605655110992959
876876	0.12339230229869998
877877	0.45462037756964613
878878	0.23298089361891822
879879	0.7275775396712435
880880	0.8468454816174397
881881	0.2605596626847645
882882	0.4291590449222823
883883	0.1499656856985225
884884	0.6856788639991597
885885	0.3471322010134391
886886	0.5061417611744807
887887	0.7007034816681971
888888	0.3604941187466809
889889	0.4472227880388744
890890	0.8389648384034541
891891	0.12046134268202745
892892	0.4291783841947848
893893	0.4943001170519862
894894	0.7024396329311914
895895	0.6566776275583511
896896	0.3805728964510958
897897	0.12496222953695142
898898	0.13318612644347666
899899	0.23485241543877777
900900	0.6971164744867833
901901	0.2489054458936634
902902	0.25170777214748885
903903	0.8861252727241478
904904	0.41558866851993137
905905	0.8806811390551841
906906	0.6077389125210068
907907	0.3246939568907349
908908	0.44849229073309116
909909	0.1484099891112697
910910	0.7406696728247413
911911	0.22561290390277958
912912	0.412667267551763
913913	0.3191837900603931
914914	0.5249493046327162
915915	0.7885708724787678
916916	0.6248092511825207
917917	0.23615137086163776
918918	0.2934054643839612
919919	0.5297743137794749
920920	0.7368985385955322
921921	0.6756693507244479
922922	0.3053453976423016
923923	0.3133569059044337
924924	0.3878128566616249
925925	0.8133561201208251
926926	0.2529459765018909
927927	0.3563934459665865
928928	0.5711813580757209
929929	0.2771657415234543
930930	0.561430652268045
931931	0.1836323006696323
932932	0.1818889523860394
933933	0.41015288080017565
934934	0.1554703066484506
935935	0.23008264674630308
936936	0.21368989278716324
937937	0.5578457478931204
938938	0.6265218416412133
939939	0.30626479816224017
940940	0.10561543497563647
941941	0.3905503445031415
942942	0.6557971864040308
943943	0.7547160070189223
944944	0.10947786317951565
945945	0.2178789933679921
946946	0.8856302163302031
947947	0.5203560229002016
948948	0.19044685027875918
949949	0.5480271152692946
950950	0.8638059658010339
951951	0.2024146524574756
952952	0.32737411919513926
953953	0.46299418205820586
954954	0.21463188634004277
955955	0.8083235121834504
956956	0.377443972599503
957957	0.6801015304874001
958958	0.17700498098059675
959959	0.4026362719638238
960960	0.6190642405208419
961961	0.3402659212320154
962962	0.6980394990751307
963963	0.272199152032653
964964	0.5036193810693749
965965	0.7689411741181346
966966	0.8811631350750394
967967	0.6908762905902073
968968	0.5287099493324797
969969	0.2743149632066255
970970	0.18104381310633855
971971	0.7064698738537315
972972	0.887685503731215
973973	0.3963348273049866
974974	0.28210431593824287
975975	0.7448302026671682
976976	0.30787309438242816
977977	0.4678848340663352
978978	0.5654165237887454
979979	0.6061032472536331
980980	0.5574856008002093
981981	0.4977578933118001
982982	0.15001535312588637
983983	0.4731491378493369
984984	0.613508587980913
985985	0.48904934312909154
986986	0.4961021582547984
987987	0.6608677338874799
988988	0.65684390433092
989989	0.6454281204894279
990990	0.10118030853807972
991991	0.17641464512229474
992992	0.3795343401316781
993993	0.43336854302084493
994994	0.8550348020888567
995995	0.7820622893948054
996996	0.29395023781211005
997997	0.5882013088436282
998998	0.5257417695865757
999999	0.21314251754470678
1001000	0.16090608273045826
1002001	0.2219808962323665
1003002	0.19878964664229476
1004003	0.5247085063194751
1005004	0.6521834921936855
1006005	0.16636560612351073
1007006	0.48203385033017065
1008007	0.5160933250831506
1009008	0.8785077398805069
1010009	0.4368544589854856
1011010	0.7671646144686203
1012011	0.39313415571067456
1013012	0.641522573223826
1014013	0.8951188882828952
1015014	0.6206544673373632
1016015	0.7526673413372293
1017016	0.23587738860296925
1018017	0.32566905171019656
1019018	0.11238797945178725
1020019	0.49873063556815134
1021020	0.5414124085446906
1022021	0.1010423531939102
1023022	0.4355876331924773
1024023	0.6496013036318196
1025024	0.10829834000062065
1026025	0.1126486387456791
1027026	0.20449297831465316
1028027	0.14091714662184068
1029028	0.13528344492049202
1030029	0.13158236990132874
1031030	0.23881317652106127
1032031	0.5352275719089875
1033032	0.6300363246318209
1034033	0.3582934525168332
1035034	0.6691020095834064
1036035	0.29020064929960954
1037036	0.7845447105250469
1038037	0.5840568707604079
1039038	0.36943448972579185
1040039	0.11837400985758509
1041040	0.7108504868435923
1042041	0.6802697021847304
1043042	0.3536474559993644
1044043	0.37029016184710384
1045044	0.10834720977241119
1046045	0.8709249063818378
1047046	0.24032150527449636
1048047	0.8078436076565055
1049048	0.11363256048274827
1050049	0.7136904014503059
1051050	0.11327651231066858
1052051	0.3114823351129524
1053052	0.2219486207119945
1054053	0.8622300755635002
1055054	0.4233768737085486
1056055	0.24952326091999444
1057056	0.5128862471341281
1058057	0.7074792596624151
1059058	0.8127390898081849
1060059	0.6671367721293027
1061060	0.7669561513845317
1062061	0.4878048078432836
1063062	0.3355638997431054
1064063	0.33693100216801997
1065064	0.4736193465331263
1066065	0.2229052359812191
1067066	0.6189831151390541
1068067	0.7653682753625823
1069068	0.6159397685078096
1070069	0.28462100086254205
1071070	0.17857770709182239
1072071	0.3896267484920757
1073072	0.654184777940704
1074073	0.7976018835499205
1075074	0.30529201079052304
1076075	0.5311923015295305
1077076	0.6582656040184718
1078077	0.4890630507698823
1079078	0.44482308659178915
1080079	0.28335891583549566
1081080	0.38848531445614154
1082081	0.1108970029111438
1083082	0.8368199861123624
1084083	0.716030527753807
1085084	0.4155476024111737
1086085	0.2073364581546714
1087086	0.6801965076050698
1088087	0.6793200424068089
1089088	0.5029326586518933
1090089	0.5023101424630209
1091090	0.40761864146675986
1092091	0.25448201163645134
1093092	0.1421030331540326
1094093	0.5781135226296955
1095094	0.19676902942674987
1096095	0.5293986125465306
1097096	0.17974753839709337
1098097	0.699010718026035
1099098	0.6285984075650187
1100099	0.2406088993006235
1101100	0.2090527486698231
1102101	0.18167701259528066
1103102	0.21615548013132796
1104103	0.1227376337923558
1105104	0.7265884610956325
1106105	0.6988663171415067
1107106	0.7856534235342839
1108107	0.47843711162021707
1109108	0.10730044094158525
1110109	0.585219642136193
1111110	0.4121596686405865
1112111	0.26576837615882265
1113112	0.6907681253921324
1114113	0.7756756219184903
1115114	0.8908936276018946
1116115	0.32185148717022144
1117116	0.6785589199980877
1118117	0.2321527393578925
1119118	0.14736358440329367
1120119	0.4959463374483718
1121120	0.7764585595861494
1122121	0.821042508953747
1123122	0.2745617244718921
1124123	0.3677945399569441
1125124	0.7254800431009326
1126125	0.547730499093674
1127126	0.8548026193653542
1128127	0.6154597906394221
1129128	0.750707738897477
1130129	0.1443560945899076
1131130	0.7545145234039504
1132131	0.7240795245218746
1133132	0.45832830978203687
1134133	0.17205742750197706
1135134	0.3829705581431605
1136135	0.6795824955439541
1137136	0.8530200318173523
1138137	0.7213891867430678
1139138	0.6702132310233015
1140139	0.33513688412134635
1141140	0.4010731442454296
1142141	0.2969830376407885
1143142	0.16105148229085264
1144143	0.2429416455637429
1145144	0.16346753128378355
1146145	0.577844912961764
1147146	0.509281199136509
1148147	0.2637282314577841
1149148	0.11408540605016437
1150149	0.8086848797698303
1151150	0.8292128895493992
1152151	0.368944837182167
1153152	0.33216805529873633
1154153	0.5346525942523622
1155154	0.39025620726592014
1156155	0.10822118776024876
1157156	0.7515026987006956
1158157	0.8459310657901364
1159158	0.7575485231028738
1160159	0.8738053322203624
