a	b	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	FDiff	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter	cov	deamination	kinship	degree	program	RMSE
childD	childE	99398	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6e-06	0.0	0.0	3e-06	0.0	0.0	0.0	0.0	0.0	6e-06	0.0	-159781.613096	70	-159781.63682	1.0	3.105314e-01,1.839481e-01,2.779746e-02,1.882281e-01,1.736128e-01,3.354855e-02,3.399397e-02,3.989376e-02,8.445816e-03	0.355915	0.342155	0.063102	-177896.658035	6	10	no_deam	FC	3	ngsrelate	0.2041241452319315
childD	childF	99398	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5e-05	0.0	0.0	8e-06	0.0	0.0	0.0	0.0	0.0	1.5e-05	-0.0	-160290.383779	78	-160290.44095	1.0	3.106858e-01,1.827004e-01,2.888619e-02,1.883563e-01,1.718804e-01,3.515424e-02,3.272483e-02,4.053604e-02,9.075856e-03	0.358453	0.338109	0.061553	-178419.98945	6	10	no_deam	FC	3	ngsrelate	0.2041241452319315
childD	childE	99416	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-06	0.0	0.0	1e-06	0.0	0.0	0.0	0.0	0.0	2e-06	0.0	-161151.127669	66	-161151.136844	0.99997	3.090273e-01,1.843343e-01,2.766736e-02,1.886508e-01,1.750263e-01,3.347896e-02,3.356326e-02,3.987014e-02,8.381563e-03	0.349837	0.344835	0.066005	-179214.792898	5	8	deam	FC	3	ngsrelate	0.2041241452319315
childD	childF	99414	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6e-06	0.0	0.0	3e-06	0.0	0.0	0.0	0.0	0.0	6e-06	0.0	-161638.269292	82	-161638.291161	0.99995	3.091464e-01,1.831445e-01,2.873074e-02,1.886460e-01,1.731653e-01,3.535128e-02,3.245314e-02,4.042760e-02,8.934950e-03	0.353326	0.340372	0.063985	-179717.744199	6	8	deam	FC	3	ngsrelate	0.2041241452319315
childD	childE	99401	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1e-06	0.0	0.0	1e-06	0.0	0.0	0.0	0.0	0.0	1e-06	-0.0	-164733.570059	62	-164733.57587	0.999879	3.056117e-01,1.847514e-01,2.744168e-02,1.895667e-01,1.781730e-01,3.341578e-02,3.302627e-02,3.981912e-02,8.194453e-03	0.339378	0.35072	0.071199	-182460.053537	6	4	deam	FC	3	ngsrelate	0.2041241452319315
childD	childF	99402	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4e-06	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	0.0	4e-06	0.0	-165334.181594	74	-165334.193987	0.999889	3.052211e-01,1.842666e-01,2.830118e-02,1.894720e-01,1.764188e-01,3.530717e-02,3.206969e-02,3.997636e-02,8.967020e-03	0.342202	0.346331	0.069435	-183081.729812	9	4	deam	FC	3	ngsrelate	0.2041241452319315
childD	childE	89551	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5e-05	1e-06	1e-06	8e-06	1e-06	1e-06	0.0	1e-06	1e-06	1.5e-05	-0.0	-141269.542066	106	-141269.588855	0.903916	3.030464e-01,1.907689e-01,2.608983e-02,1.910594e-01,1.770054e-01,3.314675e-02,3.233909e-02,3.907603e-02,7.468148e-03	0.330097	0.34539	0.074434	-154349.704653	18	1	deam	FC	3	ngsrelate	0.2041241452319315
childD	childF	89465	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	1e-06	1e-06	1e-05	1e-06	1e-06	0.0	1e-06	1e-06	2e-05	-0.0	-141767.450272	102	-141767.50832	0.903048	3.048692e-01,1.850009e-01,2.932422e-02,1.890619e-01,1.772160e-01,3.560104e-02,3.294039e-02,3.811860e-02,7.867815e-03	0.351349	0.34745	0.065677	-154950.978816	18	1	deam	FC	3	ngsrelate	0.2041241452319315
childD	childE	99410	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-06	0.0	1e-06	1e-06	0.0	0.0	0.0	0.0	0.0	3e-06	-0.0	-159827.455832	78	-159827.47391	1.0	3.105625e-01,1.838785e-01,2.773234e-02,1.884743e-01,1.737826e-01,3.338636e-02,3.397111e-02,3.990565e-02,8.306627e-03	0.355061	0.342531	0.063509	-177903.650644	5	20	deam	FC	3	ngsrelate	0.2041241452319315
childD	childF	99410	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1e-06	-0.0	-160343.221358	102	-160343.223656	1.0	3.105269e-01,1.828281e-01,2.881783e-02,1.880990e-01,1.720570e-01,3.548759e-02,3.278877e-02,4.036150e-02,9.033275e-03	0.358059	0.33844	0.061758	-178531.993633	5	20	deam	FC	3	ngsrelate	0.2041241452319315
childD	childE	98584	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2e-05	0.0	0.0	6e-06	0.0	0.0	0.0	0.0	0.0	1.2e-05	0.0	-165442.485733	78	-165442.528691	0.99308	3.038447e-01,1.848873e-01,2.692229e-02,1.903724e-01,1.796288e-01,3.361114e-02,3.321128e-02,3.919880e-02,8.323242e-03	0.334766	0.353459	0.073529	-182029.780173	13	2	deam	FC	3	ngsrelate	0.2041241452319315
childD	childF	98573	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1e-06	0.0	-166259.248685	70	-166259.251223	0.992969	3.038538e-01,1.838907e-01,2.792753e-02,1.904066e-01,1.775206e-01,3.574347e-02,3.139160e-02,4.059871e-02,8.667003e-03	0.334154	0.348108	0.073084	-182862.372412	11	2	deam	FC	3	ngsrelate	0.2041241452319315
childD	childE	99409	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3e-05	0.0	0.0	6e-06	0.0	0.0	0.0	0.0	0.0	1.3e-05	0.0	-160361.732793	62	-160361.784861	0.99999	3.095883e-01,1.842313e-01,2.772411e-02,1.884510e-01,1.744730e-01,3.365409e-02,3.377105e-02,3.967631e-02,8.430879e-03	0.352462	0.343784	0.064761	-178451.3482	5	10	deam	FC	3	ngsrelate	0.2041241452319315
childD	childF	99409	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3e-06	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	0.0	3e-06	0.0	-160923.634628	70	-160923.645321	0.99999	3.098154e-01,1.829650e-01,2.876797e-02,1.884653e-01,1.727434e-01,3.536629e-02,3.257472e-02,4.032644e-02,8.975561e-03	0.355109	0.339735	0.063156	-179036.385044	5	10	deam	FC	3	ngsrelate	0.2041241452319315
childD	childE	99378	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-06	0.0	0.0	1e-06	0.0	0.0	0.0	0.0	0.0	2e-06	0.0	-159741.214027	62	-159741.221757	0.99997	3.104998e-01,1.839772e-01,2.795990e-02,1.881188e-01,1.737189e-01,3.369245e-02,3.390761e-02,3.970307e-02,8.422273e-03	0.356136	0.342398	0.063037	-177809.454852	6	8	no_deam	FC	3	ngsrelate	0.2041241452319315
childD	childF	99379	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5e-06	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	0.0	5e-06	0.0	-160259.751033	62	-160259.767399	0.99998	3.107567e-01,1.827040e-01,2.898193e-02,1.881094e-01,1.720498e-01,3.537144e-02,3.276757e-02,4.032559e-02,8.933648e-03	0.358905	0.338508	0.061409	-178318.869856	6	8	no_deam	FC	3	ngsrelate	0.2041241452319315
childD	childE	98876	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1e-06	0.0	-157203.636503	82	-157203.638591	0.996272	3.102887e-01,1.849031e-01,2.771739e-02,1.886683e-01,1.730919e-01,3.355373e-02,3.371452e-02,3.968900e-02,8.373435e-03	0.354909	0.340567	0.063339	-174407.452673	10	4	no_deam	FC	3	ngsrelate	0.2041241452319315
childD	childF	98880	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7e-06	0.0	0.0	3e-06	0.0	0.0	0.0	0.0	0.0	7e-06	0.0	-157785.756897	62	-157785.779096	0.996312	3.105615e-01,1.834070e-01,2.907453e-02,1.881879e-01,1.714386e-01,3.563333e-02,3.224343e-02,4.066234e-02,8.791371e-03	0.357667	0.336677	0.061716	-174972.335104	13	4	no_deam	FC	3	ngsrelate	0.2041241452319315
childD	childE	68448	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1e-06	0.0	0.0	1e-06	0.0	0.0	0.0	0.0	0.0	1e-06	0.0	-94022.685582	62	-94022.688454	0.695716	3.066404e-01,1.895005e-01,2.656095e-02,1.913709e-01,1.720957e-01,3.533276e-02,3.497609e-02,3.690129e-02,6.621441e-03	0.357574	0.334399	0.061485	-102967.236917	27	1	no_deam	FC	3	ngsrelate	0.2041241452319315
childD	childF	68502	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4e-06	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	0.0	4e-06	0.0	-94164.874913	62	-94164.882175	0.696265	3.062916e-01,1.878697e-01,2.772705e-02,1.891167e-01,1.744100e-01,3.484368e-02,3.430434e-02,3.778060e-02,7.656407e-03	0.355664	0.340883	0.063058	-103184.499306	30	1	no_deam	FC	3	ngsrelate	0.2041241452319315
childD	childE	99408	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4e-06	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	0.0	4e-06	0.0	-159805.870559	82	-159805.887155	1.0	3.105383e-01,1.840295e-01,2.771401e-02,1.884292e-01,1.737336e-01,3.342532e-02,3.400531e-02,3.977538e-02,8.349415e-03	0.355253	0.342414	0.063414	-177879.337453	5	20	no_deam	FC	3	ngsrelate	0.2041241452319315
childD	childF	99408	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2e-05	0.0	0.0	6e-06	0.0	0.0	0.0	0.0	0.0	1.2e-05	0.0	-160319.588789	62	-160319.633179	1.0	3.105987e-01,1.828122e-01,2.887086e-02,1.881446e-01,1.720240e-01,3.541967e-02,3.274776e-02,4.034878e-02,9.033463e-03	0.358198	0.338401	0.061695	-178494.168605	5	20	no_deam	FC	3	ngsrelate	0.2041241452319315
childD	childE	91830	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8e-05	1e-06	1e-06	1e-05	1e-06	1e-06	0.0	1e-06	1e-06	1.8e-05	0.0	-138259.143179	78	-138259.210824	0.928354	3.067005e-01,1.862553e-01,2.753568e-02,1.894149e-01,1.752576e-01,3.359972e-02,3.405202e-02,3.964260e-02,7.541746e-03	0.351412	0.343306	0.065149	-152316.724202	18	2	no_deam	FC	3	ngsrelate	0.2041241452319315
childD	childF	91972	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5e-05	1e-06	1e-06	8e-06	1e-06	1e-06	0.0	1e-06	1e-06	1.5e-05	0.0	-138983.353037	114	-138983.396029	0.92979	3.087363e-01,1.834396e-01,2.908935e-02,1.892771e-01,1.716703e-01,3.656783e-02,3.356530e-02,3.880307e-02,8.851123e-03	0.364971	0.336119	0.058579	-153026.591799	22	2	no_deam	FC	3	ngsrelate	0.2041241452319315
childD	childE	99395	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-159761.03257	74	-159761.033823	1.0	3.105106e-01,1.838772e-01,2.773716e-02,1.882825e-01,1.736394e-01,3.351831e-02,3.401686e-02,3.996175e-02,8.456290e-03	0.355645	0.342218	0.063224	-177885.495721	6	10	no_deam	FC	3	ngsrelate	0.2041241452319315
childD	childF	99395	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8e-05	0.0	0.0	9e-06	0.0	0.0	0.0	0.0	0.0	1.8e-05	0.0	-160279.129208	78	-160279.193554	1.0	3.106961e-01,1.825815e-01,2.883484e-02,1.880317e-01,1.719174e-01,3.550044e-02,3.284090e-02,4.054918e-02,9.047993e-03	0.358752	0.338195	0.061437	-178469.414428	5	10	no_deam	FC	3	ngsrelate	0.2041241452319315
childD	childE	99410	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6e-06	0.0	0.0	3e-06	0.0	0.0	0.0	0.0	0.0	6e-06	-0.0	-161125.143422	102	-161125.167949	0.99999	3.091465e-01,1.844339e-01,2.752239e-02,1.887144e-01,1.750308e-01,3.344055e-02,3.371369e-02,3.965323e-02,8.344636e-03	0.349859	0.344903	0.066003	-179126.942683	5	8	deam	FC	3	ngsrelate	0.2041241452319315
childD	childF	99409	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4e-06	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	0.0	4e-06	0.0	-161599.976917	70	-161599.991161	0.99998	3.092262e-01,1.830437e-01,2.883532e-02,1.886476e-01,1.731906e-01,3.534147e-02,3.239199e-02,4.040551e-02,8.917529e-03	0.353526	0.34048	0.063914	-179678.395165	6	8	deam	FC	3	ngsrelate	0.2041241452319315
childD	childE	99397	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3e-05	2e-06	2e-06	8e-06	2e-06	2e-06	0.0	2e-06	2e-06	1.4e-05	0.0	-164748.40437	87	-164748.492478	0.99993	3.054398e-01,1.850543e-01,2.723925e-02,1.896278e-01,1.781207e-01,3.361627e-02,3.301942e-02,3.957574e-02,8.306803e-03	0.338303	0.35054	0.071636	-182498.043845	6	4	deam	FC	3	ngsrelate	0.2041241452319315
childD	childF	99392	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8e-05	0.0	0.0	9e-06	0.0	0.0	0.0	0.0	0.0	1.8e-05	0.0	-165227.574957	78	-165227.638266	0.999879	3.056415e-01,1.838413e-01,2.829026e-02,1.893683e-01,1.764564e-01,3.553633e-02,3.176560e-02,4.021926e-02,8.880967e-03	0.340344	0.346658	0.070266	-183019.673038	9	4	deam	FC	3	ngsrelate	0.2041241452319315
childD	childE	89763	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4e-06	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	0.0	4e-06	0.0	-142038.321363	70	-142038.331026	0.906312	3.023905e-01,1.863670e-01,2.638356e-02,1.924680e-01,1.804767e-01,3.290651e-02,3.236563e-02,3.891670e-02,7.725367e-03	0.325522	0.354287	0.077597	-155265.793094	18	1	deam	FC	3	ngsrelate	0.2041241452319315
childD	childF	89727	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-06	0.0	0.0	1e-06	0.0	0.0	0.0	0.0	0.0	2e-06	0.0	-142103.857579	78	-142103.862756	0.905949	3.025244e-01,1.847483e-01,2.796461e-02,1.912956e-01,1.788304e-01,3.567021e-02,3.041383e-02,4.021426e-02,8.338338e-03	0.326446	0.350437	0.076673	-155511.509731	18	1	deam	FC	3	ngsrelate	0.2041241452319315
childD	childE	99407	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8e-06	0.0	0.0	4e-06	0.0	0.0	0.0	0.0	0.0	8e-06	0.0	-159827.846293	66	-159827.880789	0.99999	3.105663e-01,1.839153e-01,2.768424e-02,1.885071e-01,1.737664e-01,3.337169e-02,3.401225e-02,3.989615e-02,8.280603e-03	0.355054	0.342473	0.063505	-177885.536639	5	20	deam	FC	3	ngsrelate	0.2041241452319315
childD	childF	99408	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6e-06	0.0	0.0	3e-06	0.0	0.0	0.0	0.0	0.0	6e-06	0.0	-160347.411456	78	-160347.431798	1.0	3.105481e-01,1.827887e-01,2.882397e-02,1.881288e-01,1.720639e-01,3.545829e-02,3.277459e-02,4.037997e-02,9.033651e-03	0.357998	0.338472	0.061788	-178529.436217	5	20	deam	FC	3	ngsrelate	0.2041241452319315
childD	childE	98577	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6e-06	0.0	0.0	3e-06	0.0	0.0	0.0	0.0	0.0	6e-06	0.0	-165904.999604	74	-165905.022193	0.992969	3.035207e-01,1.856339e-01,2.737406e-02,1.898875e-01,1.797532e-01,3.332787e-02,3.291498e-02,3.948259e-02,8.105173e-03	0.335399	0.353413	0.073251	-182411.106996	10	2	deam	FC	3	ngsrelate	0.2041241452319315
childD	childF	98585	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7e-05	0.0	0.0	9e-06	0.0	0.0	0.0	0.0	0.0	1.7e-05	0.0	-166068.281194	70	-166068.33852	0.99305	3.033600e-01,1.845951e-01,2.862749e-02,1.900145e-01,1.773254e-01,3.562716e-02,3.171775e-02,3.994431e-02,8.788331e-03	0.340308	0.347338	0.070369	-182632.347447	10	2	deam	FC	3	ngsrelate	0.2041241452319315
childD	childE	99411	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1e-06	-0.0	-160406.202824	94	-160406.205556	0.99999	3.097679e-01,1.840693e-01,2.779022e-02,1.885571e-01,1.743645e-01,3.349227e-02,3.375966e-02,3.982431e-02,8.374727e-03	0.352995	0.34358	0.064511	-178480.134108	5	10	deam	FC	3	ngsrelate	0.2041241452319315
childD	childF	99411	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6e-06	0.0	0.0	3e-06	0.0	0.0	0.0	0.0	0.0	6e-06	0.0	-160917.164888	66	-160917.186652	0.99999	3.097932e-01,1.831449e-01,2.868864e-02,1.883131e-01,1.727791e-01,3.532252e-02,3.264308e-02,4.038294e-02,8.932577e-03	0.354972	0.339785	0.06322	-179016.257638	6	10	deam	FC	3	ngsrelate	0.2041241452319315
